# Input: ./data/wiki-Vote.txt
# Nodes: 7115    Edges: 100762
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.350042
# Communities: 52
# NId	CommunityId
1200	1
1201	1
1203	1
1211	1
1230	1
1239	1
1243	1
1250	1
1259	1
1279	1
1282	1
1284	1
1285	1
1286	1
1296	1
1305	1
1307	1
1310	1
1319	1
1322	1
1330	1
1353	1
1360	1
1372	1
1375	1
1378	1
1382	1
1385	1
1402	1
1407	1
1411	1
1413	1
1420	1
1435	1
1437	1
1444	1
1482	1
1486	1
1492	1
1496	1
1520	1
1521	1
1534	1
1547	1
1550	1
1565	1
1566	1
1583	1
1585	1
1592	1
1608	1
1613	1
1621	1
1622	1
1628	1
1629	1
1633	1
1637	1
1638	1
1646	1
1649	1
1653	1
1658	1
1661	1
1672	1
1680	1
1687	1
1688	1
1697	1
1700	1
1706	1
1707	1
1714	1
1726	1
1729	1
1730	1
1732	1
1746	1
1747	1
1749	1
1757	1
1769	1
1771	1
1772	1
1780	1
1791	1
1802	1
1805	1
1811	1
1816	1
1835	1
1836	1
1842	1
1847	1
1848	1
1849	1
1857	1
1858	1
1859	1
1880	1
1884	1
1888	1
1893	1
1901	1
1903	1
1908	1
1920	1
1927	1
1953	1
1956	1
1963	1
1964	1
1965	1
1969	1
1973	1
1977	1
1979	1
1983	1
1985	1
1987	1
1990	1
1991	1
1992	1
1997	1
2004	1
2007	1
2014	1
2055	1
2060	1
2062	1
2066	1
2071	1
2073	1
2076	1
2079	1
2085	1
2091	1
2095	1
2097	1
2101	1
2109	1
2114	1
2117	1
2119	1
2128	1
2134	1
2137	1
2144	1
2145	1
2151	1
2157	1
2168	1
2178	1
2181	1
2182	1
2193	1
2202	1
2205	1
2206	1
2210	1
2237	1
2240	1
2241	1
2246	1
2252	1
2253	1
2257	1
2289	1
2294	1
2328	1
2329	1
2332	1
2333	1
2339	1
2341	1
2345	1
2350	1
2362	1
2364	1
2381	1
2384	1
2385	1
2397	1
2400	1
2410	1
2411	1
2426	1
2435	1
2456	1
2475	1
2479	1
2484	1
2485	1
2499	1
2504	1
2506	1
2508	1
2517	1
2535	1
2544	1
2565	1
2570	1
2575	1
2579	1
2580	1
2585	1
2587	1
2593	1
2595	1
2604	1
2612	1
2619	1
2625	1
2643	1
2646	1
2653	1
2655	1
2657	1
2665	1
2669	1
2685	1
2686	1
2696	1
2720	1
2727	1
2746	1
2754	1
2760	1
2763	1
2775	1
2777	1
2787	1
2794	1
2811	1
2859	1
2871	1
2900	1
2923	1
2932	1
2958	1
2981	1
3002	1
3005	1
3007	1
3010	1
3014	1
3024	1
3026	1
3028	1
3034	1
3059	1
3073	1
3084	1
3092	1
3114	1
3117	1
3125	1
3136	1
3140	1
3144	1
3180	1
3192	1
3258	1
3260	1
3284	1
3291	1
3309	1
3321	1
3334	1
3394	1
3404	1
3433	1
3439	1
3443	1
3447	1
3452	1
3453	1
3454	1
3458	1
3463	1
3464	1
3480	1
3529	1
3537	1
3557	1
3562	1
3568	1
3607	1
3615	1
3631	1
3635	1
3645	1
3650	1
3660	1
3661	1
3680	1
3748	1
3787	1
3800	1
3806	1
3807	1
3812	1
3843	1
3847	1
3871	1
3903	1
3926	1
3937	1
3956	1
3958	1
3967	1
3970	1
4011	1
4013	1
4021	1
4024	1
4040	1
4043	1
4044	1
4055	1
4058	1
4065	1
4072	1
4088	1
4103	1
4124	1
4162	1
4179	1
4201	1
4212	1
4231	1
4247	1
4256	1
4261	1
4263	1
4266	1
4269	1
4289	1
4290	1
4297	1
4299	1
4335	1
4384	1
4417	1
4422	1
4424	1
4463	1
4485	1
4510	1
4528	1
4531	1
4547	1
4578	1
4613	1
4661	1
4662	1
4706	1
4719	1
4796	1
4808	1
4811	1
4814	1
4820	1
4827	1
4938	1
4962	1
5026	1
5055	1
5073	1
5092	1
5100	1
5106	1
5130	1
5132	1
5144	1
8291	1
8293	1
2708	1
3371	1
4233	1
2016	1
417	1
974	1
2229	1
2398	1
8292	1
861	1
1352	1
1604	1
2165	1
2281	1
2324	1
2348	1
2693	1
2828	1
2877	1
3456	1
3516	1
3614	1
4373	1
2814	1
1029	1
1593	1
24	1
311	1
633	1
769	1
856	1
1100	1
1267	1
1315	1
1357	1
1416	1
1419	1
1473	1
1705	1
1723	1
1734	1
1754	1
1781	1
1808	1
1814	1
1837	1
2209	1
2225	1
2264	1
2323	1
2354	1
2371	1
2375	1
2516	1
2542	1
2560	1
2660	1
2667	1
2697	1
2707	1
2815	1
2819	1
2822	1
2830	1
2922	1
2926	1
2955	1
2963	1
2999	1
3018	1
3089	1
3164	1
3351	1
3408	1
3410	1
3473	1
3643	1
3854	1
3898	1
4349	1
4953	1
4999	1
5412	1
2801	1
1166	1
2120	1
2135	1
2297	1
2594	1
2599	1
2689	1
2831	1
2834	1
3150	1
3274	1
3489	1
5459	1
3976	1
4735	1
1024	1
2652	1
3813	1
3435	1
3506	1
1236	1
1564	1
1603	1
3720	1
3803	1
3946	1
4189	1
8294	1
53	1
1744	1
3276	1
3646	1
3717	1
4183	1
4191	1
4235	1
4389	1
784	1
795	1
2211	1
59	1
928	1
1595	1
1918	1
2174	1
2547	1
2550	1
2724	1
2946	1
2966	1
2972	1
2977	1
2979	1
60	1
2917	1
4400	1
4448	1
64	1
2799	1
4588	1
3479	1
4098	1
1157	1
2576	1
2809	1
3050	1
3576	1
3681	1
5449	1
1636	1
1915	1
2106	1
3804	1
4780	1
5058	1
2053	1
2256	1
2623	1
2790	1
3460	1
3912	1
4078	1
4110	1
4332	1
4453	1
2991	1
3921	1
3974	1
1596	1
2589	1
3033	1
68	1
1792	1
2072	1
2102	1
2307	1
2325	1
2338	1
2597	1
2618	1
2654	1
2912	1
2951	1
2973	1
3021	1
3056	1
3145	1
3307	1
3313	1
3376	1
3691	1
3816	1
3949	1
3980	1
4051	1
4111	1
4211	1
4351	1
4584	1
4587	1
4631	1
4896	1
5245	1
5848	1
4401	1
4441	1
122	1
403	1
1247	1
1291	1
1393	1
1777	1
1984	1
2322	1
2474	1
2700	1
2747	1
2768	1
2805	1
2968	1
3029	1
3106	1
3148	1
3173	1
3251	1
3253	1
3520	1
3541	1
3580	1
3587	1
3772	1
3776	1
3887	1
4117	1
4365	1
686	1
346	1
2290	1
2687	1
2928	1
3009	1
3265	1
3549	1
3567	1
3769	1
4234	1
128	1
1950	1
2069	1
2340	1
2366	1
2386	1
3126	1
4412	1
1678	1
1955	1
146	1
1140	1
1114	1
3429	1
172	1
1571	1
1972	1
2356	1
2510	1
2662	1
3020	1
3030	1
3099	1
3243	1
3338	1
3670	1
173	1
314	1
948	1
1537	1
176	1
1799	1
4646	1
180	1
1935	1
188	1
2713	1
2721	1
203	1
3835	1
215	1
2195	1
2234	1
2242	1
2378	1
2736	1
222	1
1793	1
2838	1
2770	1
5222	1
827	1
5083	1
266	1
270	1
275	1
2844	1
291	1
2326	1
3455	1
4466	1
4776	1
5793	1
3724	1
4557	1
4138	1
2121	1
3417	1
3664	1
4471	1
4482	1
5239	1
2425	1
2605	1
2672	1
2918	1
2940	1
3068	1
3969	1
4650	1
2592	1
2629	1
3547	1
3796	1
4551	1
4954	1
5075	1
4403	1
1266	1
2163	1
2670	1
2501	1
2251	1
2416	1
3104	1
3446	1
3483	1
3971	1
4822	1
383	1
2674	1
404	1
2433	1
2617	1
3130	1
2231	1
2880	1
412	1
449	1
3548	1
4402	1
1600	1
2818	1
2996	1
3200	1
3324	1
3409	1
3849	1
3911	1
3922	1
4173	1
4315	1
4621	1
4797	1
4831	1
5204	1
5305	1
3939	1
3942	1
507	1
521	1
534	1
546	1
3811	1
4199	1
572	1
582	1
4562	1
4605	1
4728	1
588	1
634	1
4323	1
646	1
635	1
3082	1
3256	1
1961	1
4480	1
4049	1
689	1
690	1
695	1
4639	1
701	1
1819	1
708	1
2993	1
3671	1
712	1
713	1
2571	1
2591	1
2607	1
2647	1
2797	1
2821	1
2825	1
2856	1
2902	1
3255	1
3609	1
727	1
3842	1
4298	1
4385	1
4386	1
2116	1
766	1
1971	1
2507	1
2658	1
3103	1
3271	1
3319	1
3320	1
3486	1
3555	1
3616	1
3856	1
4219	1
4500	1
4529	1
4583	1
5033	1
781	1
783	1
4355	1
5120	1
5470	1
785	1
804	1
3875	1
4181	1
3465	1
1970	1
2638	1
3105	1
3235	1
3822	1
3908	1
4030	1
4678	1
4783	1
5740	1
831	1
841	1
3914	1
842	1
854	1
1770	1
4014	1
852	1
870	1
2990	1
3023	1
879	1
3745	1
4359	1
2751	1
915	1
920	1
787	1
2083	1
3629	1
954	1
961	1
933	1
3205	1
986	1
988	1
2974	1
3538	1
3825	1
3888	1
996	1
998	1
1005	1
1001	1
1002	1
1011	1
3301	1
1009	1
1037	1
4127	1
4468	1
1042	1
1045	1
1046	1
1047	1
1048	1
1050	1
1051	1
1058	1
1060	1
1064	1
872	1
1082	1
3155	1
2650	1
2781	1
1102	1
1129	1
1133	1
2129	1
4047	1
4188	1
4254	1
4311	1
4331	1
4558	1
4620	1
4648	1
4677	1
4946	1
5043	1
5044	1
1135	1
1664	1
1138	1
1139	1
1142	1
1143	1
1068	1
1148	1
1150	1
3266	1
3893	1
1169	1
1183	1
3193	1
1197	1
1198	1
3138	1
1202	1
1204	1
1205	1
1206	1
1208	1
1209	1
1210	1
1212	1
1213	1
1214	1
1215	1
1216	1
1219	1
1223	1
1224	1
1225	1
1226	1
1227	1
1228	1
1229	1
1231	1
1233	1
1238	1
1242	1
1245	1
1246	1
3171	1
1252	1
1254	1
1255	1
1256	1
1257	1
1258	1
1262	1
1264	1
1268	1
1269	1
1271	1
1278	1
1281	1
1290	1
1293	1
1298	1
3461	1
3973	1
4993	1
1306	1
3867	1
1308	1
1314	1
1316	1
1317	1
1318	1
3237	1
1324	1
1333	1
1335	1
1339	1
1350	1
1354	1
1356	1
1366	1
1367	1
1368	1
3785	1
1373	1
1376	1
1379	1
1380	1
1381	1
1383	1
1386	1
1387	1
1388	1
1391	1
1392	1
1395	1
1397	1
1398	1
1399	1
1400	1
1421	1
1422	1
1424	1
1426	1
1427	1
2679	1
3080	1
1430	1
1431	1
1433	1
1434	1
1184	1
4809	1
1438	1
1440	1
1447	1
1448	1
1449	1
1450	1
1451	1
1452	1
1457	1
1462	1
1463	1
1466	1
1467	1
1469	1
1470	1
3285	1
1474	1
1480	1
1481	1
1483	1
1488	1
1494	1
1495	1
4411	1
1499	1
1500	1
1502	1
1504	1
1505	1
1511	1
1510	1
1515	1
1516	1
1517	1
1519	1
1522	1
4012	1
1523	1
1527	1
1526	1
1528	1
1535	1
1536	1
2423	1
5115	1
1552	1
1553	1
2233	1
3880	1
4272	1
5312	1
1551	1
3933	1
1570	1
1574	1
1575	1
1578	1
1579	1
1582	1
1584	1
1588	1
1589	1
1590	1
1591	1
1594	1
1599	1
1601	1
1602	1
1605	1
1606	1
1607	1
1609	1
1611	1
1614	1
1615	1
1616	1
1617	1
1620	1
1623	1
1625	1
1627	1
1626	1
1630	1
1631	1
1632	1
1639	1
1642	1
1643	1
1644	1
1650	1
1651	1
1655	1
1656	1
4580	1
1659	1
1660	1
1663	1
1665	1
1666	1
1668	1
1670	1
1671	1
1647	1
1675	1
1676	1
1677	1
4654	1
1681	1
1682	1
1683	1
1685	1
1684	1
1686	1
1690	1
1691	1
1693	1
1711	1
1703	1
1704	1
1708	1
1709	1
1710	1
1712	1
1713	1
1715	1
1719	1
1721	1
1724	1
1725	1
1728	1
1731	1
1735	1
1736	1
1740	1
1738	1
1739	1
1741	1
1742	1
1743	1
1745	1
1748	1
4815	1
1753	1
1755	1
1756	1
1760	1
1761	1
1763	1
1764	1
1765	1
1766	1
1767	1
2678	1
2798	1
3999	1
1759	1
1773	1
1775	1
1778	1
1782	1
1751	1
1784	1
1785	1
1789	1
1790	1
1795	1
1797	1
1800	1
1803	1
1804	1
1806	1
1807	1
2645	1
5271	1
1809	1
1810	1
1812	1
1813	1
4552	1
5146	1
1820	1
1821	1
3669	1
1822	1
1825	1
1826	1
1827	1
347	1
1828	1
1829	1
1838	1
1832	1
1834	1
1839	1
1841	1
1844	1
1845	1
1846	1
1852	1
1853	1
1856	1
1860	1
1862	1
1866	1
1868	1
1869	1
1870	1
1875	1
1871	1
1872	1
1876	1
1873	1
1881	1
1882	1
1883	1
1885	1
1886	1
1887	1
1889	1
1891	1
1892	1
1894	1
1895	1
1896	1
1897	1
1899	1
1900	1
1902	1
1905	1
1906	1
1907	1
1909	1
1911	1
1912	1
1913	1
1916	1
1917	1
1921	1
1922	1
3201	1
1925	1
1928	1
1931	1
1941	1
1944	1
1945	1
1946	1
1947	1
4031	1
1948	1
1951	1
1958	1
1959	1
1960	1
1962	1
1967	1
1975	1
1976	1
1978	1
1952	1
1980	1
1981	1
1986	1
1988	1
1989	1
1993	1
1994	1
1995	1
1996	1
1794	1
2000	1
2002	1
2009	1
698	1
4216	1
2038	1
2049	1
2050	1
2051	1
2052	1
2054	1
2056	1
2057	1
2058	1
2061	1
2063	1
2064	1
2065	1
2068	1
2070	1
2077	1
2081	1
2082	1
2086	1
2087	1
2089	1
2090	1
2093	1
2422	1
2100	1
2099	1
2104	1
2103	1
2105	1
2108	1
2110	1
2111	1
2115	1
2118	1
2125	1
2126	1
2130	1
2131	1
2132	1
2133	1
2136	1
2138	1
2139	1
2141	1
2143	1
4218	1
2146	1
2147	1
2148	1
2149	1
2150	1
2152	1
2156	1
2155	1
2159	1
2164	1
2167	1
2169	1
2170	1
2171	1
2172	1
2173	1
2175	1
2176	1
2177	1
2179	1
2180	1
2186	1
2187	1
2189	1
2190	1
2191	1
2194	1
2196	1
2199	1
2200	1
2201	1
2203	1
2204	1
2212	1
2213	1
2214	1
2215	1
2216	1
2217	1
2218	1
2219	1
2221	1
2222	1
2224	1
2226	1
2227	1
2228	1
2230	1
3623	1
2232	1
2235	1
2236	1
2238	1
2239	1
2041	1
2243	1
2250	1
2254	1
2255	1
3737	1
2259	1
2260	1
2261	1
2262	1
2153	1
2266	1
2274	1
2280	1
2286	1
2287	1
3556	1
2288	1
4876	1
2291	1
2292	1
2265	1
2293	1
2298	1
2299	1
2300	1
2301	1
2302	1
1561	1
2334	1
2335	1
2336	1
2337	1
2343	1
2344	1
2349	1
2351	1
2352	1
2353	1
2272	1
2357	1
2359	1
2360	1
2361	1
2363	1
2365	1
2367	1
2368	1
5303	1
2370	1
2372	1
2374	1
2379	1
2380	1
2382	1
2388	1
2389	1
2390	1
2392	1
2391	1
2394	1
2395	1
2396	1
2393	1
2399	1
2403	1
2404	1
2405	1
2406	1
2407	1
2306	1
2412	1
2413	1
2414	1
2417	1
2418	1
2424	1
2428	1
2429	1
2427	1
2434	1
2471	1
2472	1
2473	1
2476	1
2477	1
2478	1
2482	1
2487	1
2488	1
2491	1
2492	1
2494	1
2495	1
2496	1
2497	1
2500	1
2502	1
2503	1
2505	1
2509	1
2512	1
2514	1
2513	1
2515	1
2541	1
2543	1
2498	1
2546	1
2548	1
2549	1
2551	1
899	1
2555	1
2556	1
2566	1
2557	1
4220	1
2469	1
2567	1
2558	1
2559	1
2561	1
2563	1
2564	1
4778	1
5364	1
2572	1
2573	1
2574	1
2577	1
2578	1
2581	1
2582	1
2583	1
2584	1
2586	1
2596	1
2598	1
2603	1
2606	1
2608	1
2609	1
2610	1
2611	1
2613	1
2614	1
2615	1
2616	1
6279	1
2627	1
2626	1
2630	1
2631	1
2632	1
2633	1
1863	1
2634	1
2635	1
2636	1
2637	1
2639	1
2640	1
2641	1
2642	1
2644	1
2628	1
2648	1
2649	1
2656	1
2659	1
2661	1
2663	1
2664	1
2668	1
2671	1
2673	1
2675	1
2676	1
2682	1
2683	1
2684	1
2699	1
2701	1
2702	1
2703	1
2688	1
2704	1
2690	1
2691	1
2692	1
2705	1
2706	1
2694	1
2695	1
2698	1
2709	1
2711	1
2715	1
2716	1
2717	1
2718	1
2719	1
2722	1
2723	1
2725	1
2728	1
2737	1
2740	1
2741	1
2748	1
2749	1
2752	1
2753	1
2755	1
2757	1
2759	1
2761	1
2762	1
2766	1
2767	1
2771	1
2769	1
2772	1
2773	1
2776	1
2778	1
2779	1
2780	1
2786	1
2788	1
2789	1
3036	1
2791	1
2792	1
2796	1
2803	1
2804	1
2807	1
2808	1
2813	1
2817	1
2823	1
3109	1
2824	1
2826	1
2758	1
2827	1
2832	1
4264	1
2833	1
2835	1
2840	1
2845	1
2846	1
2847	1
2848	1
2849	1
2850	1
2852	1
2853	1
2857	1
2858	1
4171	1
2860	1
2872	1
2875	1
2876	1
2879	1
2881	1
2882	1
